Filename,Additional Info,Target Directory
TRT00002574,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00002575,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00002653,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00002654,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00002655,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00002656,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00002657,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00002658,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00002659,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001893,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001894,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001895,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001897,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001898,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001899,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001900,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001901,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001902,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001903,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001904,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001905,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001906,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001907,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001908,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001909,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001910,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001911,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001912,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001913,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001914,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00002196,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00002643,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00002644,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00002645,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00002646,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00002647,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00003124,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00003131,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00003132,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00003125,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00003126,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00003127,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00003128,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00003129,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00003130,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001889,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001890,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001891,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001892,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00002651,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00003133,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00003135,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00003134,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.)
TRT00001915,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.) (?)
TRT00001917,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.) (?)
TRT00001918,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.) (?)
TRT00002650,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.) (?)
TRT00002660,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.) (?)
TRT00003685,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.) (?)
TRT00028422,C. intersubgeneric hybrid|C. nothosect. Crataeglasia K.I. Chr. & T.A. Dickinson|C. nothoser. Crataeglasianae K.I. Chr. & T.A. Dickinson,Crataegus ×cogswellii K.I. Chr. & T.A. Dickinson (= Crataegus suksdorfii (Sarg.) Kruschke × C. monogyna Jacq.) (cf.)
TRT00002171,C. Intersubgeneric hybrid|C. nothosect. Crataeguineae K.I. Chr.|C. unplaced interserial hybrid,Crataegus ×dsungarica Zabel ex Lange (= Crataegus songarica Koch × C. wattiana Hemsley & Lace)
TRT00002407,C. Intersubgeneric hybrid|C. nothosect. Crataeguineae K.I. Chr.|C. unplaced interserial hybrid,Crataegus ×dsungarica Zabel ex Lange (= Crataegus songarica Koch × C. wattiana Hemsley & Lace)
TRT00001878,C. Intersubgeneric hybrid|C. nothosect. Crataeguineae K.I. Chr.|C. unplaced interserial hybrid,Crataegus ×dsungarica Zabel ex Lange (= Crataegus songarica Koch × C. wattiana Hemsley & Lace)
TRT00001879,C. Intersubgeneric hybrid|C. nothosect. Crataeguineae K.I. Chr.|C. unplaced interserial hybrid,Crataegus ×dsungarica Zabel ex Lange (= Crataegus songarica Koch × C. wattiana Hemsley & Lace)
TRT00002951,C. Intersubgeneric hybrid|C. nothosect. Crataeguineae K.I. Chr.|C. unplaced interserial hybrid,Crataegus ×dsungarica Zabel ex Lange (= Crataegus songarica Koch × C. wattiana Hemsley & Lace)
TRT00002952,C. Intersubgeneric hybrid|C. nothosect. Crataeguineae K.I. Chr.|C. unplaced interserial hybrid,Crataegus ×dsungarica Zabel ex Lange (= Crataegus songarica Koch × C. wattiana Hemsley & Lace)
TRT00002953,C. Intersubgeneric hybrid|C. nothosect. Crataeguineae K.I. Chr.|C. unplaced interserial hybrid,Crataegus ×dsungarica Zabel ex Lange (= Crataegus songarica Koch × C. wattiana Hemsley & Lace)
TRT00011875,C. Intersubgeneric hybrid|C. nothosect. Crataeguineae K.I. Chr.|C. unplaced interserial hybrid,Crataegus ×lambertiana Lange (= Crataegus monogyna Jacq. × C. nigra Waldstein & Kitaibel)
TRT00003143,C. Intersubgeneric hybrid|C. nothosect. Crataeguineae K.I. Chr.|C. unplaced interserial hybrid,Crataegus ×lambertiana Lange (= Crataegus monogyna Jacq. × C. nigra Waldstein & Kitaibel)
TRT00003144,C. Intersubgeneric hybrid|C. nothosect. Crataeguineae K.I. Chr.|C. unplaced interserial hybrid,Crataegus ×lambertiana Lange (= Crataegus monogyna Jacq. × C. nigra Waldstein & Kitaibel)
TRT00003141,C. Intersubgeneric hybrid|C. nothosect. Crataeguineae K.I. Chr.|C. unplaced interserial hybrid,Crataegus ×lambertiana Lange (= Crataegus monogyna Jacq. × C. nigra Waldstein & Kitaibel)
TRT00003142,C. Intersubgeneric hybrid|C. nothosect. Crataeguineae K.I. Chr.|C. unplaced interserial hybrid,Crataegus ×lambertiana Lange (= Crataegus monogyna Jacq. × C. nigra Waldstein & Kitaibel)
TRT00003145,C. Intersubgeneric hybrid|C. nothosect. Crataeguineae K.I. Chr.|C. unplaced interserial hybrid,Crataegus ×lambertiana Lange (= Crataegus monogyna Jacq. × C. nigra Waldstein & Kitaibel)
TRT00003146,C. Intersubgeneric hybrid|C. nothosect. Crataeguineae K.I. Chr.|C. unplaced interserial hybrid,Crataegus ×lambertiana Lange (= Crataegus monogyna Jacq. × C. nigra Waldstein & Kitaibel)
TRT00003147,C. Intersubgeneric hybrid|C. nothosect. Crataeguineae K.I. Chr.|C. unplaced interserial hybrid,Crataegus ×lambertiana Lange (= Crataegus monogyna Jacq. × C. nigra Waldstein & Kitaibel)
TRT00003140,C. Intersubgeneric hybrid|C. nothosect. Crataeguineae K.I. Chr.|C. unplaced interserial hybrid,Crataegus ×lambertiana Lange (= Crataegus monogyna Jacq. × C. nigra Waldstein & Kitaibel)
TRT00024352,C. Intersubgeneric hybrid|C. nothosect. Phippsara T.A. Dickinson & E.Y.Y. Lo|C. unplaced interserial hybrid,Crataegus ×canescens (J.B.Phipps) T.A. Dickinson & E.Y.Y. Lo (= Crataegus sect. Mespilus × Crataegus sect. Brevispinae × unknown section)
TRT00024353,C. Intersubgeneric hybrid|C. nothosect. Phippsara T.A. Dickinson & E.Y.Y. Lo|C. unplaced interserial hybrid,Crataegus ×canescens (J.B.Phipps) T.A. Dickinson & E.Y.Y. Lo (= Crataegus sect. Mespilus × Crataegus sect. Brevispinae × unknown section)
TRT00024354,C. Intersubgeneric hybrid|C. nothosect. Phippsara T.A. Dickinson & E.Y.Y. Lo|C. unplaced interserial hybrid,Crataegus ×canescens (J.B.Phipps) T.A. Dickinson & E.Y.Y. Lo (= Crataegus sect. Mespilus × Crataegus sect. Brevispinae × unknown section)
TRT00024355,C. Intersubgeneric hybrid|C. nothosect. Phippsara T.A. Dickinson & E.Y.Y. Lo|C. unplaced interserial hybrid,Crataegus ×canescens (J.B.Phipps) T.A. Dickinson & E.Y.Y. Lo (= Crataegus sect. Mespilus × Crataegus sect. Brevispinae × unknown section)
TRT00024357,C. Intersubgeneric hybrid|C. nothosect. Phippsara T.A. Dickinson & E.Y.Y. Lo|C. unplaced interserial hybrid,Crataegus ×canescens (J.B.Phipps) T.A. Dickinson & E.Y.Y. Lo (= Crataegus sect. Mespilus × Crataegus sect. Brevispinae × unknown section)
TRT00020693,C. Intersubgeneric hybrid|C. nothosect. Phippsara T.A. Dickinson & E.Y.Y. Lo|C. unplaced interserial hybrid,Crataegus ×canescens (J.B.Phipps) T.A. Dickinson & E.Y.Y. Lo (= Crataegus sect. Mespilus × Crataegus sect. Brevispinae × unknown section)
TRT00020694,C. Intersubgeneric hybrid|C. nothosect. Phippsara T.A. Dickinson & E.Y.Y. Lo|C. unplaced interserial hybrid,Crataegus ×canescens (J.B.Phipps) T.A. Dickinson & E.Y.Y. Lo (= Crataegus sect. Mespilus × Crataegus sect. Brevispinae × unknown section)
TRT00020695,C. Intersubgeneric hybrid|C. nothosect. Phippsara T.A. Dickinson & E.Y.Y. Lo|C. unplaced interserial hybrid,Crataegus ×canescens (J.B.Phipps) T.A. Dickinson & E.Y.Y. Lo (= Crataegus sect. Mespilus × Crataegus sect. Brevispinae × unknown section)
TRT00020696,C. Intersubgeneric hybrid|C. nothosect. Phippsara T.A. Dickinson & E.Y.Y. Lo|C. unplaced interserial hybrid,Crataegus ×canescens (J.B.Phipps) T.A. Dickinson & E.Y.Y. Lo (= Crataegus sect. Mespilus × Crataegus sect. Brevispinae × unknown section)
